Dataset,Board,Sensor,Kepco_Current_A,Resistance_Ohms,Magnetic_Field_T
Peters Board,Board2,H,0.85,58267.75,22.5405
Peters Board,Board2,H,0.875,58251.6,23.1783
Peters Board,Board2,H,0.9,58236.91,23.8397
Peters Board,Board2,H,0.925,58220.17,24.4906
Peters Board,Board2,H,0.95,58205.11,25.1265
Peters Board,Board2,H,0.975,58192.38,25.7933
Peters Board,Board2,H,1,58174.39,26.4389
Peters Board,Board2,I,-1,61793.91,-25.4532
Peters Board,Board2,I,-0.975,61769.84,-25.1481
Peters Board,Board2,I,-0.95,61742.06,-24.5005
Peters Board,Board2,I,-0.925,61715.13,-23.8675
Peters Board,Board2,I,-0.9,61688.19,-23.2076
Peters Board,Board2,I,-0.875,61660.67,-22.56
Peters Board,Board2,I,-0.85,61633.2,-21.9415
Peters Board,Board2,I,-0.825,61605.06,-21.2902
Peters Board,Board2,I,-0.8,61577.84,-20.6485
Peters Board,Board2,I,-0.775,61550.39,-19.9817
Peters Board,Board2,I,-0.75,61522.84,-19.3493
Peters Board,Board2,I,-0.725,61494.91,-18.6798
Peters Board,Board2,I,-0.7,61468.64,-18.0499
Peters Board,Board2,I,-0.675,61441.56,-17.4021
Peters Board,Board2,I,-0.65,61415.84,-16.7682
Peters Board,Board2,I,-0.625,61388.95,-16.1337
Peters Board,Board2,I,-0.6,61362.02,-15.4711
Peters Board,Board2,I,-0.575,61333.69,-14.826
Peters Board,Board2,I,-0.55,61307.18,-14.1786
Peters Board,Board2,I,-0.525,61280.66,-13.5386
Peters Board,Board2,I,-0.5,61253.23,-12.8793
Peters Board,Board2,I,-0.475,61227.37,-12.2379
Peters Board,Board2,I,-0.45,61198.85,-11.6014
Peters Board,Board2,I,-0.425,61170.67,-10.9529
Peters Board,Board2,I,-0.4,61142.32,-10.3064
Peters Board,Board2,I,-0.375,61115.61,-9.6559
Peters Board,Board2,I,-0.35,61090.09,-9.0179
Peters Board,Board2,I,-0.325,61061.54,-8.3765
Peters Board,Board2,I,-0.3,61034.12,-7.7235
Peters Board,Board2,I,-0.275,61009.93,-7.0688
Peters Board,Board2,I,-0.25,60983.75,-6.4286
Peters Board,Board2,I,-0.225,60955.89,-5.7799
Peters Board,Board2,I,-0.2,60929.16,-5.1393
Peters Board,Board2,I,-0.175,60901.41,-4.4856
Peters Board,Board2,I,-0.15,60873.42,-3.8433
Peters Board,Board2,I,-0.125,60846.71,-3.2024
Peters Board,Board2,I,-0.1,60820.68,-2.5705
Peters Board,Board2,I,-0.075,60792.79,-1.8936
Peters Board,Board2,I,-0.0499999999999999,60766.3,-1.27057
Peters Board,Board2,I,-0.0249999999999999,60737.54,-0.61091
Peters Board,Board2,I,0,60710.15,0.02182
Peters Board,Board2,I,0.0249999999999999,60683.36,0.67098
Peters Board,Board2,I,0.0499999999999999,60658.83,1.32205
Peters Board,Board2,I,0.075,60631.39,1.95986
Peters Board,Board2,I,0.1,60603.11,2.61146
Peters Board,Board2,I,0.125,60577.43,3.24637
Peters Board,Board2,I,0.15,60550.94,3.9157
Peters Board,Board2,I,0.175,60525.23,4.5715
Peters Board,Board2,I,0.2,60497.74,5.2319
Peters Board,Board2,I,0.225,60469.64,5.8885
Peters Board,Board2,I,0.25,60443.61,6.5412
Peters Board,Board2,I,0.275,60415.52,7.2271
Peters Board,Board2,I,0.3,60389.28,7.893
Peters Board,Board2,I,0.325,60362.07,8.5645
Peters Board,Board2,I,0.35,60333.42,9.236
Peters Board,Board2,I,0.375,60308.21,9.8941
Peters Board,Board2,I,0.4,60280.35,10.5557
Peters Board,Board2,I,0.425,60254.75,11.2231
Peters Board,Board2,I,0.45,60229.95,11.8819
Peters Board,Board2,I,0.475,60202.16,12.5167
Peters Board,Board2,I,0.5,60174.13,13.1882
Peters Board,Board2,I,0.525,60147.77,13.8556
Peters Board,Board2,I,0.55,60123.54,14.4987
Peters Board,Board2,I,0.575,60097.46,15.1385
Peters Board,Board2,I,0.6,60072.1,15.783
Peters Board,Board2,I,0.625,60046.86,16.4511
Peters Board,Board2,I,0.65,60020,17.1012
Peters Board,Board2,I,0.675,59993.94,17.75
Peters Board,Board2,I,0.7,59968.39,18.4216
Peters Board,Board2,I,0.725,59943.71,19.0583
Peters Board,Board2,I,0.75,59914.89,19.7153
Peters Board,Board2,I,0.775,59891.71,20.3749
Peters Board,Board2,I,0.8,59864.91,21.0012
Peters Board,Board2,I,0.825,59838.83,21.6668
Peters Board,Board2,I,0.85,59812.83,22.3117
Peters Board,Board2,I,0.875,59787.25,22.9494
Peters Board,Board2,I,0.9,59760.2,23.6149
Peters Board,Board2,I,0.925,59735.5,24.2469
Peters Board,Board2,I,0.95,59707.93,24.9006
Peters Board,Board2,I,0.975,59680.42,25.5532
Peters Board,Board2,I,1,59656.41,26.1933
Peters Board,Board2,J,-1,61904.86,-4.63095
Peters Board,Board2,J,-0.975,61865.65,-24.8428
Peters Board,Board2,J,-0.95,61828.11,-24.2046
Peters Board,Board2,J,-0.925,61790.19,-23.5697
Peters Board,Board2,J,-0.9,61752.58,-22.9167
Peters Board,Board2,J,-0.875,61714.23,-22.2817
Peters Board,Board2,J,-0.85,61676.55,-21.6505
Peters Board,Board2,J,-0.825,61637.67,-20.9734
Peters Board,Board2,J,-0.8,61598.33,-20.325
Peters Board,Board2,J,-0.775,61562.46,-19.6879
Peters Board,Board2,J,-0.75,61522.23,-19.0296
Peters Board,Board2,J,-0.725,61484.88,-18.3917
Peters Board,Board2,J,-0.7,61446.97,-17.7639
Peters Board,Board2,J,-0.675,61407.48,-17.1127
Peters Board,Board2,J,-0.65,61371.11,-16.4849
Peters Board,Board2,J,-0.625,61332.49,-15.8272
Peters Board,Board2,J,-0.6,61294.13,-15.1767
Peters Board,Board2,J,-0.575,61254.78,-14.5445
Peters Board,Board2,J,-0.55,61221.15,-13.8844
Peters Board,Board2,J,-0.525,61183.64,-13.24
Peters Board,Board2,J,-0.5,61145.32,-12.5958
Peters Board,Board2,J,-0.475,61103.19,-11.9491
Peters Board,Board2,J,-0.45,61064.61,-11.2947
Peters Board,Board2,J,-0.425,61027.61,-10.6721
Peters Board,Board2,J,-0.4,60987.8,-10.0407
Peters Board,Board2,J,-0.375,60950.25,-9.3857
Peters Board,Board2,J,-0.35,60911.25,-8.7414
Peters Board,Board2,J,-0.325,60873.27,-8.088
Peters Board,Board2,J,-0.3,60840.84,-7.4514
Peters Board,Board2,J,-0.275,60798.2,-6.817
Peters Board,Board2,J,-0.25,60760.3,-6.1478
Peters Board,Board2,J,-0.225,60721.25,-5.5154
Peters Board,Board2,J,-0.2,60683.03,-4.871
Peters Board,Board2,J,-0.175,60645.86,-4.2199
Peters Board,Board2,J,-0.15,60606.91,-3.5974
Peters Board,Board2,J,-0.125,60569.45,-2.9464
Peters Board,Board2,J,-0.1,60533.29,-2.2953
Peters Board,Board2,J,-0.075,60494.63,-1.7338
Peters Board,Board2,J,-0.0499999999999999,60456.41,-0.99897
Peters Board,Board2,J,-0.0249999999999999,60419.2,-0.3633
Peters Board,Board2,J,0,60379.88,0.26928
Peters Board,Board2,J,0.0249999999999999,60342.84,0.92162
Peters Board,Board2,J,0.0499999999999999,60306.2,1.55895
Peters Board,Board2,J,0.075,60268.1,2.20862
Peters Board,Board2,J,0.1,60227.21,2.83598
Peters Board,Board2,J,0.125,60190.39,3.44372
Peters Board,Board2,J,0.15,60149.72,4.1495
Peters Board,Board2,J,0.175,60112.59,4.7562
Peters Board,Board2,J,0.2,60076.54,5.4045
Peters Board,Board2,J,0.225,60038.52,6.0354
Peters Board,Board2,J,0.25,60000.7,6.6779
Peters Board,Board2,J,0.275,59963.44,7.3076
Peters Board,Board2,J,0.3,59927.78,7.9347
Peters Board,Board2,J,0.325,59892.62,8.5626
Peters Board,Board2,J,0.35,59855.49,9.1727
Peters Board,Board2,J,0.375,59819.13,9.7908
Peters Board,Board2,J,0.4,59781.94,10.4358
Peters Board,Board2,J,0.425,59744.99,11.0621
Peters Board,Board2,J,0.45,59706.54,11.706
Peters Board,Board2,J,0.475,59669.12,12.353
Peters Board,Board2,J,0.5,59632.9,12.9731
Peters Board,Board2,J,0.525,59594.19,13.6082
Peters Board,Board2,J,0.55,59555.15,14.2328
Peters Board,Board2,J,0.575,59520.08,14.8797
Peters Board,Board2,J,0.6,59482.31,15.5131
Peters Board,Board2,J,0.625,59445.87,16.1522
Peters Board,Board2,J,0.65,59409.1,16.782
Peters Board,Board2,J,0.675,59371.3,17.4309
Peters Board,Board2,J,0.7,59334.83,18.0732
Peters Board,Board2,J,0.725,59299.22,18.7076
Peters Board,Board2,J,0.75,59261.47,19.3476
Peters Board,Board2,J,0.775,59224.74,19.977
Peters Board,Board2,J,0.8,59187.66,20.6425
Peters Board,Board2,J,0.825,59150.83,21.2858
Peters Board,Board2,J,0.85,59113.83,21.9069
Peters Board,Board2,J,0.875,59076.07,22.5429
Peters Board,Board2,J,0.9,59040.14,23.1863
Peters Board,Board2,J,0.925,59002.93,23.8223
Peters Board,Board2,J,0.95,58967.8,24.4622
Peters Board,Board2,J,0.975,58919.62,25.1247
Peters Board,Board2,J,1,58883.57,25.7573
Peters Board,Board2,K,-1,52360.65,-23.7986
Peters Board,Board2,K,-0.975,52308.05,-24.829
Peters Board,Board2,K,-0.95,52254.13,-24.1859
Peters Board,Board2,K,-0.925,52197.35,-23.5383
Peters Board,Board2,K,-0.9,52144.06,-22.8908
Peters Board,Board2,K,-0.875,52089.13,-22.2588
Peters Board,Board2,K,-0.85,52035.72,-21.6022
Peters Board,Board2,K,-0.825,51982.68,-20.9426
Peters Board,Board2,K,-0.8,51929.32,-20.2932
Peters Board,Board2,K,-0.775,51874.87,-19.6702
Peters Board,Board2,K,-0.75,51821.37,-19.0225
Peters Board,Board2,K,-0.725,51767.21,-18.3942
Peters Board,Board2,K,-0.7,51711.57,-17.7437
Peters Board,Board2,K,-0.675,51656.58,-17.0904
Peters Board,Board2,K,-0.65,51604.49,-16.4497
Peters Board,Board2,K,-0.625,51550.8,-15.7884
Peters Board,Board2,K,-0.6,51498.59,-15.146
Peters Board,Board2,K,-0.575,51444.98,-14.507
Peters Board,Board2,K,-0.55,51392.57,-13.8632
Peters Board,Board2,K,-0.525,51339.28,-13.223
Peters Board,Board2,K,-0.5,51287.92,-12.568
Peters Board,Board2,K,-0.475,51234.79,-11.9095
Peters Board,Board2,K,-0.45,51181.73,-11.2617
Peters Board,Board2,K,-0.425,51130.34,-10.6384
Peters Board,Board2,K,-0.4,51076.75,-9.9934
Peters Board,Board2,K,-0.375,51025.52,-9.3449
Peters Board,Board2,K,-0.35,50973.66,-8.7019
Peters Board,Board2,K,-0.325,50921.75,-8.0582
Peters Board,Board2,K,-0.3,50869.49,-7.4087
Peters Board,Board2,K,-0.275,50817.22,-6.7566
Peters Board,Board2,K,-0.25,50766.4,-6.1079
Peters Board,Board2,K,-0.225,50714.89,-5.4607
Peters Board,Board2,K,-0.2,50661.79,-4.8153
Peters Board,Board2,K,-0.175,50610.79,-4.1772
Peters Board,Board2,K,-0.15,50560.01,-3.5371
Peters Board,Board2,K,-0.125,50508.34,-2.8831
Peters Board,Board2,K,-0.1,50456.87,-2.2423
Peters Board,Board2,K,-0.075,50406.81,-1.7046
Peters Board,Board2,K,-0.0499999999999999,50356.73,-0.95255
Peters Board,Board2,K,-0.0249999999999999,50304.59,-0.31206
Peters Board,Board2,K,0,50253.93,0.33683
Peters Board,Board2,K,0.0249999999999999,50203.76,0.97501
Peters Board,Board2,K,0.0499999999999999,50153.63,1.60462
Peters Board,Board2,K,0.075,50103.76,2.26387
Peters Board,Board2,K,0.1,50053.54,2.88721
Peters Board,Board2,K,0.125,50004.26,3.01003
Peters Board,Board2,K,0.15,49954.29,4.1851
Peters Board,Board2,K,0.175,49905.17,4.813
Peters Board,Board2,K,0.2,49856.17,5.4599
Peters Board,Board2,K,0.225,49807.1,6.0947
Peters Board,Board2,K,0.25,49755.78,6.7267
Peters Board,Board2,K,0.275,49708.01,7.3541
Peters Board,Board2,K,0.3,49659.5,7.9491
Peters Board,Board2,K,0.325,49611.46,8.5715
Peters Board,Board2,K,0.35,49562.78,9.2041
Peters Board,Board2,K,0.375,49513.83,9.8193
Peters Board,Board2,K,0.4,49465.64,10.4419
Peters Board,Board2,K,0.425,49416.01,11.0907
Peters Board,Board2,K,0.45,49367.06,11.6983
Peters Board,Board2,K,0.475,49318.3,12.3367
Peters Board,Board2,K,0.5,49270.56,12.9631
Peters Board,Board2,K,0.525,49221.16,13.5963
Peters Board,Board2,K,0.55,49173.81,14.2382
Peters Board,Board2,K,0.575,49125.23,14.8645
Peters Board,Board2,K,0.6,49076.41,15.5268
Peters Board,Board2,K,0.625,49027.66,16.1648
Peters Board,Board2,K,0.65,48979.38,16.7918
Peters Board,Board2,K,0.675,48931.22,17.4296
Peters Board,Board2,K,0.7,48883.05,18.0624
Peters Board,Board2,K,0.725,48835.23,18.6988
Peters Board,Board2,K,0.75,48788.21,19.3386
Peters Board,Board2,K,0.775,48740.6,19.9849
Peters Board,Board2,K,0.8,48692.18,20.6387
Peters Board,Board2,K,0.825,48644.93,21.2684
Peters Board,Board2,K,0.85,48597.34,21.8936
Peters Board,Board2,K,0.875,48549.21,22.5497
Peters Board,Board2,K,0.9,48502.76,23.1899
Peters Board,Board2,K,0.925,48455.49,23.8389
Peters Board,Board2,K,0.95,48408.73,24.5009
Peters Board,Board2,K,0.975,48361.93,25.1258
Peters Board,Board2,K,1,48315.85,25.7588
Peters Board,Board2,L,-1,54676.42,-25.5686
Peters Board,Board2,L,-0.975,54670.57,-24.9332
Peters Board,Board2,L,-0.95,54664.57,-24.2778
Peters Board,Board2,L,-0.925,54659.07,-23.6423
Peters Board,Board2,L,-0.9,54653.11,-22.9922
Peters Board,Board2,L,-0.875,54645.11,-22.346
Peters Board,Board2,L,-0.85,54639.92,-21.6863
Peters Board,Board2,L,-0.825,54632.97,-21.0441
Peters Board,Board2,L,-0.8,54624.91,-20.4145
Peters Board,Board2,L,-0.775,54617.65,-19.7565
Peters Board,Board2,L,-0.75,54610.09,-19.1238
Peters Board,Board2,L,-0.725,54603.74,-18.4675
Peters Board,Board2,L,-0.7,54596.93,-17.8296
Peters Board,Board2,L,-0.675,54591.17,-17.1678
Peters Board,Board2,L,-0.65,54584.62,-16.5233
Peters Board,Board2,L,-0.625,54578.97,-15.8868
Peters Board,Board2,L,-0.6,54571.45,-15.2456
Peters Board,Board2,L,-0.575,54563.65,-14.594
Peters Board,Board2,L,-0.55,54557.63,-13.9492
Peters Board,Board2,L,-0.525,54551.63,-13.2976
Peters Board,Board2,L,-0.5,54545.92,-12.6542
Peters Board,Board2,L,-0.475,54539.39,-11.9967
Peters Board,Board2,L,-0.45,54532.05,-11.3599
Peters Board,Board2,L,-0.425,54525.7,-10.7079
Peters Board,Board2,L,-0.4,54517.36,-10.0757
Peters Board,Board2,L,-0.375,54511.42,-9.4138
Peters Board,Board2,L,-0.35,54503.01,-8.7791
Peters Board,Board2,L,-0.325,54496.54,-8.1303
Peters Board,Board2,L,-0.3,54493.28,-7.4886
Peters Board,Board2,L,-0.275,54486.83,-6.8444
Peters Board,Board2,L,-0.25,54479.01,-6.1991
Peters Board,Board2,L,-0.225,54471.48,-5.528
Peters Board,Board2,L,-0.2,54466.01,-4.9072
Peters Board,Board2,L,-0.175,54458.12,-4.2558
Peters Board,Board2,L,-0.15,54452.85,-3.6216
Peters Board,Board2,L,-0.125,54444.89,-2.9776
Peters Board,Board2,L,-0.1,54440.3,-2.3319
Peters Board,Board2,L,-0.075,54433.14,-1.8886
Peters Board,Board2,L,-0.0499999999999999,54423.92,-1.03309
Peters Board,Board2,L,-0.0249999999999999,54419.3,-0.39888
Peters Board,Board2,L,0,54410.64,0.25092
Peters Board,Board2,L,0.0249999999999999,54404.69,0.89915
Peters Board,Board2,L,0.0499999999999999,54397.14,1.54606
Peters Board,Board2,L,0.075,54392.02,2.21222
Peters Board,Board2,L,0.1,54385.3,2.83776
Peters Board,Board2,L,0.125,54379.95,3.46146
Peters Board,Board2,L,0.15,54370.96,4.1178
Peters Board,Board2,L,0.175,54365.79,4.7739
Peters Board,Board2,L,0.2,54357.92,5.4204
Peters Board,Board2,L,0.225,54350.47,6.051
Peters Board,Board2,L,0.25,54345.02,6.7045
Peters Board,Board2,L,0.275,54338.61,7.3366
Peters Board,Board2,L,0.3,54332.01,7.9614
Peters Board,Board2,L,0.325,54324.85,8.5932
Peters Board,Board2,L,0.35,54318.66,9.2275
Peters Board,Board2,L,0.375,54312.3,9.8767
Peters Board,Board2,L,0.4,54306.14,10.4952
Peters Board,Board2,L,0.425,54299.35,11.1279
Peters Board,Board2,L,0.45,54293.04,11.7581
Peters Board,Board2,L,0.475,54285.96,12.3924
Peters Board,Board2,L,0.5,54280.69,13.0276
Peters Board,Board2,L,0.525,54273.79,13.6881
Peters Board,Board2,L,0.55,54267.03,14.3008
Peters Board,Board2,L,0.575,54259.48,14.9502
Peters Board,Board2,L,0.6,54254.41,15.5796
Peters Board,Board2,L,0.625,54249.16,16.2222
Peters Board,Board2,L,0.65,54241.31,16.8514
Peters Board,Board2,L,0.675,54236,17.4973
Peters Board,Board2,L,0.7,54226.78,18.1482
Peters Board,Board2,L,0.725,54219.76,18.7833
Peters Board,Board2,L,0.75,54213.91,19.4322
Peters Board,Board2,L,0.775,54207.16,20.07
Peters Board,Board2,L,0.8,54200.86,20.7097
Peters Board,Board2,L,0.825,54193.63,21.3552
Peters Board,Board2,L,0.85,54185.96,21.9936
Peters Board,Board2,L,0.875,54181.32,22.6415
Peters Board,Board2,L,0.9,54174.17,23.2845
Peters Board,Board2,L,0.925,54168.72,23.933
Peters Board,Board2,L,0.95,54161.5,24.59
Peters Board,Board2,L,0.975,54155.78,25.2166
Peters Board,Board2,L,1,54149.02,25.8693
Peters Board,Board3,A,-1,79702.45,-24.9882
Peters Board,Board3,A,-0.975,79668.07,-25.1038
Peters Board,Board3,A,-0.95,79637.29,-24.4729
Peters Board,Board3,A,-0.925,79604.55,-23.8168
Peters Board,Board3,A,-0.9,79571.13,-23.1828
Peters Board,Board3,A,-0.875,79536.09,-22.5382
Peters Board,Board3,A,-0.85,79506.05,-21.8836
Peters Board,Board3,A,-0.825,79474.76,-21.2286
Peters Board,Board3,A,-0.8,79440.41,-20.5787
Peters Board,Board3,A,-0.775,79408.66,-19.9401
Peters Board,Board3,A,-0.75,79375.24,-19.2961
Peters Board,Board3,A,-0.725,79343.84,-18.6527
Peters Board,Board3,A,-0.7,79311.88,-18.0101
Peters Board,Board3,A,-0.675,79282.23,-17.3685
Peters Board,Board3,A,-0.65,79247.03,-16.7157
Peters Board,Board3,A,-0.625,79216.68,-16.0585
Peters Board,Board3,A,-0.6,79183.51,-15.4099
Peters Board,Board3,A,-0.575,79150.98,-14.7773
Peters Board,Board3,A,-0.55,79123.52,-14.1262
Peters Board,Board3,A,-0.525,79089.79,-13.473
Peters Board,Board3,A,-0.5,79057.98,-12.8377
Peters Board,Board3,A,-0.475,79026.89,-12.1648
Peters Board,Board3,A,-0.45,78998.19,-11.5391
Peters Board,Board3,A,-0.425,78963.48,-10.8887
Peters Board,Board3,A,-0.4,78932.16,-10.2574
Peters Board,Board3,A,-0.375,78900.35,-9.5927
Peters Board,Board3,A,-0.35,78870.91,-8.9518
Peters Board,Board3,A,-0.325,78836.16,-8.3097
Peters Board,Board3,A,-0.3,78804.31,-7.6697
Peters Board,Board3,A,-0.275,78774.77,-7.0088
Peters Board,Board3,A,-0.25,78741.45,-6.356
Peters Board,Board3,A,-0.225,78710.44,-5.7252
Peters Board,Board3,A,-0.2,78675.73,-5.0715
Peters Board,Board3,A,-0.175,78647.54,-4.4381
Peters Board,Board3,A,-0.15,78615.53,-3.7653
Peters Board,Board3,A,-0.125,78585.97,-3.1298
Peters Board,Board3,A,-0.1,78553.27,-2.4856
Peters Board,Board3,A,-0.075,78522.61,-1.8636
Peters Board,Board3,A,-0.0499999999999999,78490.98,-1.19395
Peters Board,Board3,A,-0.0249999999999999,78456.12,-0.55082
Peters Board,Board3,A,0,78425.69,0.09333
Peters Board,Board3,A,0.0249999999999999,78393.69,0.74297
Peters Board,Board3,A,0.0499999999999999,78363.8,1.3936
Peters Board,Board3,A,0.075,78330.33,2.03052
Peters Board,Board3,A,0.1,78301.34,2.67972
Peters Board,Board3,A,0.125,78267.3,3.21252
Peters Board,Board3,A,0.15,78236.47,3.9759
Peters Board,Board3,A,0.175,78203.75,4.6374
Peters Board,Board3,A,0.2,78172.55,5.2781
Peters Board,Board3,A,0.225,78142.09,5.9233
Peters Board,Board3,A,0.25,78113.33,6.5939
Peters Board,Board3,A,0.275,78084.16,7.2382
Peters Board,Board3,A,0.3,78050.53,7.8779
Peters Board,Board3,A,0.325,78021.91,8.542
Peters Board,Board3,A,0.35,77989.16,9.1861
Peters Board,Board3,A,0.375,77959.18,9.832
Peters Board,Board3,A,0.4,77929.76,10.4846
Peters Board,Board3,A,0.425,77899.15,11.1364
Peters Board,Board3,A,0.45,77866.61,11.7903
Peters Board,Board3,A,0.475,77836,12.4544
Peters Board,Board3,A,0.5,77808.08,13.1002
Peters Board,Board3,A,0.525,77777.24,13.7521
Peters Board,Board3,A,0.55,77743.64,14.3944
Peters Board,Board3,A,0.575,77714.48,15.0478
Peters Board,Board3,A,0.6,77684.05,15.7103
Peters Board,Board3,A,0.625,77654.3,16.3542
Peters Board,Board3,A,0.65,77621.95,17.0083
Peters Board,Board3,A,0.675,77591.96,17.6447
Peters Board,Board3,A,0.7,77562.75,18.3088
Peters Board,Board3,A,0.725,77531.4,18.9548
Peters Board,Board3,A,0.75,77503.48,19.5884
Peters Board,Board3,A,0.775,77474.09,20.2385
Peters Board,Board3,A,0.8,77443.23,20.8998
Peters Board,Board3,A,0.825,77411.22,21.546
Peters Board,Board3,A,0.85,77382.48,22.1923
Peters Board,Board3,A,0.875,77352.15,22.8404
Peters Board,Board3,A,0.9,77321.52,23.4726
Peters Board,Board3,A,0.925,77292.89,24.1269
Peters Board,Board3,A,0.95,77261.2,24.7849
Peters Board,Board3,A,0.975,77231.7,25.4254
Peters Board,Board3,A,1,77204.91,26.0767
Peters Board,Board3,B,-1,70890.91,-21.6723
Peters Board,Board3,B,-0.975,70864.79,-25.0972
Peters Board,Board3,B,-0.95,70840.45,-24.473
Peters Board,Board3,B,-0.925,70817.77,-23.8102
Peters Board,Board3,B,-0.9,70791.47,-23.1669
Peters Board,Board3,B,-0.875,70763.54,-22.5259
Peters Board,Board3,B,-0.85,70738.67,-21.8698
Peters Board,Board3,B,-0.825,70713.36,-21.2204
Peters Board,Board3,B,-0.8,70686.7,-20.5691
Peters Board,Board3,B,-0.775,70662.92,-19.9118
Peters Board,Board3,B,-0.75,70639.15,-19.2744
Peters Board,Board3,B,-0.725,70617.53,-18.6469
Peters Board,Board3,B,-0.7,70592.79,-17.9734
Peters Board,Board3,B,-0.675,70564.01,-17.3485
Peters Board,Board3,B,-0.65,70540.52,-16.7055
Peters Board,Board3,B,-0.625,70516.45,-16.0565
Peters Board,Board3,B,-0.6,70491.4,-15.4102
Peters Board,Board3,B,-0.575,70468.45,-14.7673
Peters Board,Board3,B,-0.55,70441.8,-14.1269
Peters Board,Board3,B,-0.525,70416.46,-13.4633
Peters Board,Board3,B,-0.5,70393.16,-12.8279
Peters Board,Board3,B,-0.475,70367.46,-12.1693
Peters Board,Board3,B,-0.45,70342.42,-11.5346
Peters Board,Board3,B,-0.425,70319.84,-10.8814
Peters Board,Board3,B,-0.4,70294.46,-10.2235
Peters Board,Board3,B,-0.375,70272.21,-9.6025
Peters Board,Board3,B,-0.35,70247.71,-8.9335
Peters Board,Board3,B,-0.325,70222.48,-8.3084
Peters Board,Board3,B,-0.3,70194.07,-7.6576
Peters Board,Board3,B,-0.275,70171.06,-7.0105
Peters Board,Board3,B,-0.25,70146.12,-6.3585
Peters Board,Board3,B,-0.225,70119.89,-5.7026
Peters Board,Board3,B,-0.2,70099.07,-5.056
Peters Board,Board3,B,-0.175,70077.82,-4.4241
Peters Board,Board3,B,-0.15,70047.35,-3.7945
Peters Board,Board3,B,-0.125,70026.01,-3.1365
Peters Board,Board3,B,-0.1,70000.08,-2.4764
Peters Board,Board3,B,-0.075,69973.91,-1.8774
Peters Board,Board3,B,-0.0499999999999999,69951.54,-1.19732
Peters Board,Board3,B,-0.0249999999999999,69925.53,-0.56009
Peters Board,Board3,B,0,69903.48,0.09272
Peters Board,Board3,B,0.0249999999999999,69879.04,0.75478
Peters Board,Board3,B,0.0499999999999999,69853.66,1.39448
Peters Board,Board3,B,0.075,69829.42,2.05578
Peters Board,Board3,B,0.1,69808.37,2.694
Peters Board,Board3,B,0.125,69783.23,3.07464
Peters Board,Board3,B,0.15,69759.95,3.9864
Peters Board,Board3,B,0.175,69735.98,4.626
Peters Board,Board3,B,0.2,69711.91,5.2768
Peters Board,Board3,B,0.225,69686.98,5.9296
Peters Board,Board3,B,0.25,69662.72,6.579
Peters Board,Board3,B,0.275,69640.85,7.2255
Peters Board,Board3,B,0.3,69617.37,7.8782
Peters Board,Board3,B,0.325,69594.87,8.5413
Peters Board,Board3,B,0.35,69569.3,9.205
Peters Board,Board3,B,0.375,69544.73,9.8659
Peters Board,Board3,B,0.4,69520.64,10.493
Peters Board,Board3,B,0.425,69496.7,11.1736
Peters Board,Board3,B,0.45,69473.84,11.8304
Peters Board,Board3,B,0.475,69450.02,12.472
Peters Board,Board3,B,0.5,69425.67,13.121
Peters Board,Board3,B,0.525,69403.44,13.7613
Peters Board,Board3,B,0.55,69380.42,14.4293
Peters Board,Board3,B,0.575,69356.7,15.0749
Peters Board,Board3,B,0.6,69333.89,15.729
Peters Board,Board3,B,0.625,69309.46,16.377
Peters Board,Board3,B,0.65,69285.37,17.0013
Peters Board,Board3,B,0.675,69262.48,17.6783
